cofog99,cofog99_label_en,na_item,na_item_label_en,window,n_observations,n_countries,n_years,sum_abs_value
GF0406,Communication,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0406,Communication,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0406,Communication,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0406,Communication,D62,Social benefits other than social transfers in kind,holdout,105,26,5,0.0
GF0406,Communication,D62,Social benefits other than social transfers in kind,train,588,26,26,0.0
GF0406,Communication,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0406,Communication,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,611,26,26,0.0
GF0406,Communication,D632,Social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0406,Communication,D632,Social transfers in kind - purchased market production,train,588,26,26,0.0
GF0406,Communication,D7,Other current transfers,holdout,121,30,5,731.7
GF0406,Communication,D7,Other current transfers,train,687,30,26,3292.8
GF0406,Communication,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0406,Communication,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0406,Communication,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0406,Communication,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0406,Communication,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0406,Communication,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0406,Communication,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0406,Communication,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0406,Communication,D9,Capital transfers,holdout,115,29,5,11872.9
GF0406,Communication,D9,Capital transfers,train,657,30,26,12325.7
GF0406,Communication,D92,Investment grants,holdout,113,28,5,9331.4
GF0406,Communication,D92,Investment grants,train,644,29,26,8695.5
GF0406,Communication,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0406,Communication,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0406,Communication,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0406,Communication,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0406,Communication,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0406,Communication,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0406,Communication,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0406,Communication,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0406,Communication,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,114,29,5,254.7
GF0406,Communication,NP,Acquisitions less disposals of non-financial non-produced assets,train,647,29,26,1871.0
GF0406,Communication,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,8743.4
GF0406,Communication,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,698,30,26,14668.9
GF0406,Communication,P2,Intermediate consumption,holdout,121,30,5,8285.0
GF0406,Communication,P2,Intermediate consumption,train,698,30,26,21701.8
GF0406,Communication,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,8383.2
GF0406,Communication,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,672,29,26,21946.8
GF0406,Communication,P3,Final consumption expenditure,holdout,121,30,5,14190.1
GF0406,Communication,P3,Final consumption expenditure,train,693,30,26,38450.5
GF0406,Communication,P31,Individual consumption expenditure,holdout,77,19,5,0.0
GF0406,Communication,P31,Individual consumption expenditure,train,474,20,26,0.0
GF0406,Communication,P32,Collective consumption expenditure,holdout,109,27,5,9775.7
GF0406,Communication,P32,Collective consumption expenditure,train,635,27,26,31896.6
GF0406,Communication,P5,Gross capital formation,holdout,121,30,5,8489.7
GF0406,Communication,P5,Gross capital formation,train,697,30,26,13264.7
GF0406,Communication,P51G,Gross fixed capital formation,holdout,121,30,5,8495.8
GF0406,Communication,P51G,Gross fixed capital formation,train,697,30,26,13330.8
GF0406,Communication,TE,Total general government expenditure,holdout,121,30,5,42297.0
GF0406,Communication,TE,Total general government expenditure,train,698,30,26,101608.2
GF0407,Other industries,D1,Compensation of employees,holdout,121,30,5,24788.6
GF0407,Other industries,D1,Compensation of employees,train,694,30,26,92225.0
GF0407,Other industries,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,113,28,5,926.9
GF0407,Other industries,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,646,28,26,3887.2
GF0407,Other industries,D3,Subsidies,holdout,121,30,5,27109.1
GF0407,Other industries,D3,Subsidies,train,694,30,26,89185.3
GF0407,Other industries,D4,Property income,holdout,105,26,5,19.2
GF0407,Other industries,D4,Property income,train,631,27,26,111.9
GF0407,Other industries,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0407,Other industries,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0407,Other industries,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0407,Other industries,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0407,Other industries,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0407,Other industries,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0407,Other industries,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0407,Other industries,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0407,Other industries,D62,Social benefits other than social transfers in kind,holdout,105,26,5,0.0
GF0407,Other industries,D62,Social benefits other than social transfers in kind,train,588,26,26,75.2
GF0407,Other industries,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0407,Other industries,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,611,26,26,75.2
GF0407,Other industries,D632,Social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0407,Other industries,D632,Social transfers in kind - purchased market production,train,588,26,26,0.0
GF0407,Other industries,D7,Other current transfers,holdout,121,30,5,7123.8
GF0407,Other industries,D7,Other current transfers,train,690,30,26,23696.3
GF0407,Other industries,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0407,Other industries,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0407,Other industries,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0407,Other industries,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0407,Other industries,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0407,Other industries,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0407,Other industries,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0407,Other industries,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0407,Other industries,D9,Capital transfers,holdout,119,30,5,38924.8
GF0407,Other industries,D9,Capital transfers,train,674,30,26,101850.0
GF0407,Other industries,D92,Investment grants,holdout,119,30,5,24412.0
GF0407,Other industries,D92,Investment grants,train,669,30,26,84430.4
GF0407,Other industries,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0407,Other industries,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0407,Other industries,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0407,Other industries,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0407,Other industries,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0407,Other industries,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0407,Other industries,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0407,Other industries,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0407,Other industries,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,117,29,5,1906.9
GF0407,Other industries,NP,Acquisitions less disposals of non-financial non-produced assets,train,661,29,26,6239.9
GF0407,Other industries,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,23071.4
GF0407,Other industries,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,698,30,26,98538.9
GF0407,Other industries,P2,Intermediate consumption,holdout,121,30,5,35441.3
GF0407,Other industries,P2,Intermediate consumption,train,693,30,26,121417.2
GF0407,Other industries,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,35927.7
GF0407,Other industries,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,667,29,26,123755.6
GF0407,Other industries,P3,Final consumption expenditure,holdout,121,30,5,59977.6
GF0407,Other industries,P3,Final consumption expenditure,train,692,30,26,210930.2
GF0407,Other industries,P31,Individual consumption expenditure,holdout,77,19,5,0.0
GF0407,Other industries,P31,Individual consumption expenditure,train,474,20,26,0.0
GF0407,Other industries,P32,Collective consumption expenditure,holdout,109,27,5,52219.0
GF0407,Other industries,P32,Collective consumption expenditure,train,634,27,26,187240.0
GF0407,Other industries,P5,Gross capital formation,holdout,121,30,5,22507.9
GF0407,Other industries,P5,Gross capital formation,train,697,30,26,94971.3
GF0407,Other industries,P51G,Gross fixed capital formation,holdout,121,30,5,22425.2
GF0407,Other industries,P51G,Gross fixed capital formation,train,697,30,26,94477.3
GF0407,Other industries,TE,Total general government expenditure,holdout,121,30,5,157402.6
GF0407,Other industries,TE,Total general government expenditure,train,698,30,26,530860.9
GF0408,R&D Economic affairs,D1,Compensation of employees,holdout,117,29,5,45985.0
GF0408,R&D Economic affairs,D1,Compensation of employees,train,658,30,26,173378.8
GF0408,R&D Economic affairs,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,113,28,5,1437.1
GF0408,R&D Economic affairs,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,644,28,26,6233.0
GF0408,R&D Economic affairs,D3,Subsidies,holdout,113,28,5,33307.1
GF0408,R&D Economic affairs,D3,Subsidies,train,659,29,26,91084.2
GF0408,R&D Economic affairs,D4,Property income,holdout,105,26,5,19.1
GF0408,R&D Economic affairs,D4,Property income,train,611,26,26,73.5
GF0408,R&D Economic affairs,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0408,R&D Economic affairs,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0408,R&D Economic affairs,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0408,R&D Economic affairs,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0408,R&D Economic affairs,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0408,R&D Economic affairs,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
